,start_time,datetime,year,month,day,id_tweet,tweet
291,1559569075,2019-06-03 09:37:55+00:00,2019,6,3,1135480722909736960,"Update: NEC train #3918, the 6:23am from Trenton will operate Monday, 6/3."
292,1559567787,2019-06-03 09:16:27+00:00,2019,6,3,1135475323464749057,"NEC train #3918, the 6:23am from Trenton is cancelled Monday, 6/3 due to engineer availability. Customers to train… https://t.co/3cTWW3NYiA"
293,1559566692,2019-06-03 08:58:12+00:00,2019,6,3,1135470728759955457,"NEC train #3702, 5:26am from Jersey Ave is cancelled Monday, 6/3 due to engineer availability. Customers to train #… https://t.co/aRi7Kx2rpW"
294,1559526968,2019-06-02 21:56:08+00:00,2019,6,2,1135304113984552972,"Update: NEC train #7864, the 7:57pm from Trenton, will operate to today, 6/2/19."
295,1559524764,2019-06-02 21:19:24+00:00,2019,6,2,1135294869122035717,"NEC train #7864, the 7:57pm from Trenton, is cancelled today, 6/2/19 due to engineer availability. Customers to tra… https://t.co/aLqlQ5o4nE"
296,1559521642,2019-06-02 20:27:22+00:00,2019,6,2,1135281774689509376,"NEC train #7652, the 6:15pm from Secaucus, is cancelled today, 6/2/19 due to engineer availability. Customers to tr… https://t.co/T1I5Oh3K76"
297,1559521474,2019-06-02 20:24:34+00:00,2019,6,2,1135281070889418754,"NEC train #7859, the 4:54pm from PSNY, is cancelled today, 6/2/19 due to engineer availability. Customers to train… https://t.co/hclP0hnOVP"
298,1559510794,2019-06-02 17:26:34+00:00,2019,6,2,1135236276188262400,2 of 2 making an additional stop at North Elizabeth today.
299,1559510755,2019-06-02 17:25:55+00:00,2019,6,2,1135236111683510272,"1 of 2 NEC train #7657, the 3:56pm from PSNY, is cancelled today, 6/2/19 due to engineer availability. Customers to… https://t.co/T8OTAOek7o"
300,1559355493,2019-05-31 22:18:13+00:00,2019,5,31,1134584894246592512,"NEC train #3951, the 6:07pm from Princeton Jct., is up to 10 min. late due to train A193 ahead."
301,1559348821,2019-05-31 20:27:01+00:00,2019,5,31,1134556911603519488,"NEC train #3855, the 4:19pm from Edison, is up to 10 min. late due to earlier congestion from speed restrictions."
302,1559334134,2019-05-31 16:22:14+00:00,2019,5,31,1134495308841410561,"NEC train #3837, the 12:17pm from Princeton Jct., is up to 15min. late due to an earlier mechanical problem."
303,1559319490,2019-05-31 12:18:10+00:00,2019,5,31,1134433888992944129,"NEC train #3720, the 8:57am from Jersey Ave is cancelled Friday, 5/31 due to mechanical problems. Customers to trai… https://t.co/MYa7unq09b"
304,1559318276,2019-05-31 11:57:56+00:00,2019,5,31,1134428798735343618,"Update: NEC train #3711, the 7:35am from PSNY is cancelled Friday, 5/31 due to mechanical problems. Customers to tr… https://t.co/GgsgXRbyfQ"
305,1559317547,2019-05-31 11:45:47+00:00,2019,5,31,1134425737476366336,"NEC train #3711, the 7:35am from PSNY is up to 15 min. late due to mechanical problems. An update will follow."
306,1559311762,2019-05-31 10:09:22+00:00,2019,5,31,1134401474774077447,"NEC train #3701, the 5:58am from Newark Penn Station, is up to 10 min. late due to an earlier medical emergency."
307,1559308676,2019-05-31 09:17:56+00:00,2019,5,31,1134388532896813056,"NEC train #3806, the 5:01am from Secaucus, is up to 10 min. late due to an earlier medical emergency."
308,1559280406,2019-05-31 01:26:46+00:00,2019,5,31,1134269959893372929,"NEC train #3883, the 9:15pm from Jersey Ave., is up to 15 min. late due to an earlier medical emergency."
309,1559268250,2019-05-30 22:04:10+00:00,2019,5,30,1134218970784043010,"NEC train #3868, the 6:02pm from Trenton, is up to 10min. late due to congestion from late Amtrak trains ahead."
310,1559263409,2019-05-30 20:43:29+00:00,2019,5,30,1134198666523217920,"Secaucus Junction: Escalator 16, Serving Tracks E&amp;F, Temporarily Out of Service - Beginning Monday, June 3, 2019 https://t.co/Z5O9ZviPYV"
311,1559255086,2019-05-30 18:24:46+00:00,2019,5,30,1134163759839305729,Hamilton Station: Escalator 4 Temporarily Out of Service - Effective Immediately https://t.co/eyqN460jJe
312,1559237365,2019-05-30 13:29:25+00:00,2019,5,30,1134089430887800832,Update: NEC train #3827 the 9:12am from Metropark is up to 10 min. late due to equipment availability.
313,1559235396,2019-05-30 12:56:36+00:00,2019,5,30,1134081172223516674,NEC train #3827 the 8:46am from NPS is up to 10 min. late due to equipment availability.
314,1559226531,2019-05-30 10:28:51+00:00,2019,5,30,1134043989513003008,"Amtrak PSNY track work is prompting NJT rail service adjustments on select Montclair-Boonton, Morris &amp; Essex and NJ… https://t.co/87WDSQLpK3"
315,1559189106,2019-05-30 00:05:06+00:00,2019,5,30,1133887020294639616,"NEC train #3887, the 9:06pm from PSNY, is cancelled Wednesday 5/29 due to equipment availability.  Customers to tra… https://t.co/rScWDVLI2I"
316,1559183249,2019-05-29 22:27:29+00:00,2019,5,29,1133862453207588865,"NEC train #3868, the 6:08pm from Hamilton, is up to 20min. late due to earlier disabled train A652 ahead."
317,1559177260,2019-05-29 20:47:40+00:00,2019,5,29,1133837334246514688,"Update: NEC train #3861, the 4:30pm from PSNY, is up to 15min. late due to a mechanical problem."
318,1559176383,2019-05-29 20:33:03+00:00,2019,5,29,1133833655305015296,"NEC train #3861, the 4:30pm from PSNY, is subject to up to a 15min. delay due to congestion at PSNY."
319,1559176185,2019-05-29 20:29:45+00:00,2019,5,29,1133832822102347777,"NEC train #3943, the 4:22pm from Secaucus, is up to 10min. late due to equipment availability."
320,1559175721,2019-05-29 20:22:01+00:00,2019,5,29,1133830877451104258,"NEC train #3855, the 4:10pm from Metropark, is up to 15mins. late due to making additional stops for cancelled train #3509."
321,1559170537,2019-05-29 18:55:37+00:00,2019,5,29,1133809132962820096,"NEC train #3855 the 3:30pm from PSNY will make additional stops Wednesday, 5/29 due to cancelled train #3509."
322,1559159975,2019-05-29 15:59:35+00:00,2019,5,29,1133764835995541506,"NEC train #3835, the 11:59am from Princeton Jct., is up to 10mins. late due to congestion from train A491."
323,1559157225,2019-05-29 15:13:45+00:00,2019,5,29,1133753299100983296,"NEC train #3846, the 12:52pm from Trenton, is cancelled due to mechanical problems. Customers to train #3848, the 1:09pm from Trenton."
324,1559155592,2019-05-29 14:46:32+00:00,2019,5,29,1133746450909868032,"MetLife Stadium: NJ TRANSIT Offers Rail Shuttle Service for Hot 97 Summer Jam - Sunday, June 2, 2019 https://t.co/3bsm2yVPaf"
325,1559153220,2019-05-29 14:07:00+00:00,2019,5,29,1133736501865590784,UPDATE: Newark Penn Station: Track 1 Elevator Returned to Service - Effective Immediately https://t.co/uzwvvGF4yT
326,1559145710,2019-05-29 12:01:50+00:00,2019,5,29,1133705001359085571,"Amtrak PSNY track work is prompting NJT rail service adjustments on select Montclair-Boonton, Morris &amp; Essex and NJ… https://t.co/67HcSeUoqK"
327,1559143873,2019-05-29 11:31:13+00:00,2019,5,29,1133697295600496640,"NEC train #3716, the 8:19am from Jersey Ave is cancelled Wednesday, 5/29 due to mechanical problems. Customers to t… https://t.co/FrKQnqhBuh"
328,1559142952,2019-05-29 11:15:52+00:00,2019,5,29,1133693436408807424,"Correction: NEC train #3930, the 8:11am from Trenton will operate Wednesday, 5/29."
329,1559142671,2019-05-29 11:11:11+00:00,2019,5,29,1133692254869229569,"Update: NEC train #3930, the 8:11am from Trenton will operate Wednesday, 5/30."
330,1559136818,2019-05-29 09:33:38+00:00,2019,5,29,1133667705394008064,"NEC train #3930, the 8:11am from Trenton, is cancelled Wednesday, 5/29 due to equipment availability. Customers to… https://t.co/tRmdv3XTHH"
331,1559095509,2019-05-28 22:05:09+00:00,2019,5,28,1133494443385020417,"Correction: NEC train #3862, the 5:53pm from Secaucus, is up to 10 min. late due to police assistance at NPS."
332,1559095369,2019-05-28 22:02:49+00:00,2019,5,28,1133493856157261824,"NEC train #3862, the 5:53pm from Secaucus, is up to 10 min. late due to congestion from heavy travel."
333,1559092695,2019-05-28 21:18:15+00:00,2019,5,28,1133482641532051457,"NEC train #3866, the 5:10pm from Hamilton, is up to 10 min. late due to congestion from train A94."
334,1559086867,2019-05-28 19:41:07+00:00,2019,5,28,1133458195094167554,"NEC train #3858, the 3:36pm from Trenton, will operate today Tuesday, 5/28."
335,1559083906,2019-05-28 18:51:46+00:00,2019,5,28,1133445777798381572,UPDATE: Metropark Station: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/V3pQc4fT0K
336,1559083332,2019-05-28 18:42:12+00:00,2019,5,28,1133443371194814466,"NEC train #3858, the 3:36pm from Trenton, is cancelled due to mechanical problems. Customers to train#3860, the 4:03pm from Trenton."
337,1559077357,2019-05-28 17:02:37+00:00,2019,5,28,1133418309582561285,"NEC train #3846, the 12:58pm from Hamilton, is up to 10 min. late due to Amtrak train A174 ahead."
338,1559076036,2019-05-28 16:40:36+00:00,2019,5,28,1133412768864980992,"NEC train #3839, the 12:26pm from Metuchen, is up to 15 min. late due to Amtrak train A645 ahead."
339,1559061374,2019-05-28 12:36:14+00:00,2019,5,28,1133351272168546306,UPDATE: Hamilton Station: Outbound (Westbound) Elevator Returned to Service - Effective Immediately https://t.co/2AxzrSZ52o
340,1559061058,2019-05-28 12:30:58+00:00,2019,5,28,1133349945552101376,Metropark Station: Inbound (Eastbound) Elevator Temporarily Out of Service - Effective Immediately https://t.co/V3pQc4fT0K
341,1558994552,2019-05-27 18:02:32+00:00,2019,5,27,1133070998398558208,"NEC train #7845, the 1:42pm from Elizabeth, is up to 20 min. late due to track maintenance."
342,1558947557,2019-05-27 04:59:17+00:00,2019,5,27,1132873887602085889,"NEC train #7887, the 12:14am from PSNY was cancelled Monday, 5/27 due to mechanical problems. Customers to train #7… https://t.co/J5bSxVLmEM"
343,1558927949,2019-05-26 23:32:29+00:00,2019,5,26,1132791647752871936,"NEC train #7879, the 9:57pm from PSNY is cancelled Sunday, 5/26 due to engineer availability. Customers to train #7… https://t.co/rM1pet1pIc"
